LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,MONTHLY_INCOME_IMPUTED,BUREAU_SCORE_IMPUTED,LAST_PAYMENT_DATE_IMPUTED,LAST_PMT_IS_FUTURE,FOIR,CREDIT_UTIL,SANCTION_RATIO,REPAYMENT_RATIO,DISPOSABLE_INCOME,TENURE_PROGRESS,MONTHS_LEFT,IS_DELINQUENT,HAD_PAST_DPD,BUREAU_BAND,FOIR_BAND,CURR_DPD_LABEL,MAX_DPD_LABEL,UTIL_LABEL,REPAYMENT_STAGE,TENURE_STAGE,PAYMENT_BEHAVIOUR,SANCTION_LABEL,INTEREST_RATE_BAND,DISPOSABLE_INCOME_BAND,RISK_TIER,LOAN_HEALTH_SCORE,ACCOUNT_HEALTH,PRIMARY_RISK
LN0000066,CUST000677,50,Female,Madhya Pradesh,PROFESSIONAL,37973.0,MSME Loan,2367320,1744751,60,10.95,37891.62,663.0,17,30,30,960802,1-30,Active,0,0,2023-11-17,2025-03-08,False,False,False,False,0.9979,0.5507,0.737,0.4493,81.37999999999738,0.2833,43,1,0,Moderate Risk,Financially Stressed,Slight Delay,Slight Delay,Moderate,Partially Repaid,Mid Tenure,Currently Delayed,Partially Approved,Low,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000609,CUST000441,21,Female,Tamil Nadu,Professional,33177.0,Consumer Durable Loan,56221,44794,12,17.41,4094.15,706.0,70,0,45,33811,Current,Active,0,0,2022-07-10,2028-04-01,False,False,False,True,0.1234,0.7548,0.7967,0.2452,29082.85,1.0,0,0,1,Good,Comfortable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000082,CUST000468,39,Male,Karnataka,Business,14525.0,Personal Loan,609925,439465,12,12.46,39140.57,532.0,53,0,45,210055,Current,Delinquent,1,0,2023-08-03,2027-11-23,False,False,False,True,1.0,0.478,0.7205,0.522,0.0,1.0,0,0,1,High Risk,Financially Stressed,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Completed,Defaulted,Partially Approved,Average,Financially Tight,CRITICAL,7,Critical,Defaulted
LN0000498,CUST000359,53,Male,West Bengal,Self Employed,85834.0,Home Loan,7139809,5880622,120,13.92,91023.67,771.0,52,30,30,3935258,1-30,Active,0,0,2024-10-06,2028-12-10,False,False,False,True,1.0,0.6692,0.8236,0.3308,0.0,0.4333,68,1,0,Very Good,Financially Stressed,Slight Delay,Slight Delay,Moderate,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000616,CUST000313,26,Female,Madhya Pradesh,Salaried,33386.0,Vehicle Loan,611317,584358,48,14.44,16097.72,776.0,42,7,75,439616,1-30,Active,0,0,2025-12-12,2029-05-06,False,False,False,True,0.4822,0.7523,0.9559,0.2477,17288.28,0.875,6,1,0,Very Good,Manageable,Slight Delay,Serious Delinquency,High,Early Repayment Stage,Near Completion,Currently Delayed,Fully Approved,Average,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000046,CUST000371,40,Male,Delhi,Salaried,44398.0,Personal Loan,337622,260388,24,12.67,12339.0,693.0,62,0,30,222223,Current,Active,0,0,2025-01-25,2030-02-17,False,False,False,True,0.2779,0.8534,0.7712,0.1466,32059.0,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Slight Delay,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000437,CUST000017,65,Female,West Bengal,Business,77558.0,Vehicle Loan,868707,685979,60,16.91,17015.17,724.0,54,0,60,428136,Current,Active,0,0,2024-07-04,2028-10-29,False,False,False,True,0.2194,0.6241,0.7897,0.3759,60542.83,0.9,6,0,1,Good,Comfortable,No Delinquency,Moderate Delinquency,Moderate,Early Repayment Stage,Near Completion,Recovered From Past Delays,Mostly Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000941,CUST000095,31,Female,Delhi,Salaried,58853.0,Personal Loan,50000,45611,60,12.16,1018.28,791.0,66,0,15,27423,Current,Active,0,0,2022-05-15,2027-09-13,False,False,False,True,0.0173,0.6012,0.9122,0.3988,57834.72,1.0,0,0,1,Very Good,Comfortable,No Delinquency,Slight Delay,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000659,CUST000685,67,Male,Rajasthan,Salaried,40057.0,Vehicle Loan,199977,164630,24,11.06,7677.64,698.0,52,0,60,134421,Current,Active,0,0,2023-01-01,2027-04-01,False,False,False,True,0.1917,0.8165,0.8232,0.1835,32379.36,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Low,Comfortable,LOW,1,Healthy,Healthy Account
LN0000993,CUST000125,43,Female,Tamil Nadu,Not Specified,13900.0,Consumer Durable Loan,81204,181204,9,16.7,7663.59,713.0,66,30,75,14098,1-30,Active,0,0,2024-01-17,2029-04-22,True,False,False,True,0.5513,0.0778,2.2315,0.9222,6236.41,1.0,0,1,0,Good,Stretched,Slight Delay,Serious Delinquency,Low,Almost Fully Repaid,Completed,Currently Delayed,Fully Approved,High,Financially Tight,MEDIUM,2,Healthy,Healthy Account
LN0000140,CUST000098,35,Female,Maharashtra,Salaried,120691.0,Personal Loan,498109,347379,48,14.85,9641.42,599.0,12,0,75,88321,Current,Active,0,0,2022-12-21,2023-11-23,False,False,False,False,0.0799,0.2542,0.6974,0.7458,111049.58,0.25,36,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Partially Approved,Average,Very Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000698,CUST000006,32,Male,Karnataka,Self Employed,40408.0,Home Loan,6510412,4837102,180,12.87,60787.87,642.0,11,0,15,2599558,Current,Active,0,0,2021-10-04,2022-07-23,False,False,False,False,1.0,0.5374,0.743,0.4626,0.0,0.0611,169,0,1,High Risk,Financially Stressed,No Delinquency,Slight Delay,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Partially Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000519,CUST000557,39,Female,Tamil Nadu,Business,91801.0,MSME Loan,1755050,1573073,48,49.0,48381.92,714.0,71,75,150,531412,61-90,Delinquent,0,0,2020-02-27,2025-10-04,False,False,False,False,0.527,0.3378,0.8963,0.6622,43419.08,1.0,0,1,0,Good,Stretched,Serious Delinquency,Potential Default,Low,Partially Repaid,Completed,Severely Delinquent,Mostly Approved,Very High,Comfortable,HIGH,4,Needs Monitoring,Current Delinquency
LN0000655,CUST000653,43,Female,Tamil Nadu,Business,81418.0,Home Loan,5440520,3614037,120,8.5,44808.89,610.0,36,7,75,1142257,1-30,Active,0,0,2020-03-07,2023-02-13,False,False,False,False,0.5504,0.3161,0.6643,0.6839,36609.11,0.3,84,1,0,High Risk,Stretched,Slight Delay,Serious Delinquency,Low,Partially Repaid,Mid Tenure,Currently Delayed,Partially Approved,Low,Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000977,CUST000523,26,Male,Delhi,Salaried,54537.0,Personal Loan,141530,101948,12,13.47,9128.21,646.0,52,75,75,68801,61-90,Delinquent,0,0,2025-02-11,2029-02-21,False,False,False,True,0.1674,0.6749,0.7203,0.3251,45408.79,1.0,0,1,0,High Risk,Comfortable,Serious Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Severely Delinquent,Partially Approved,Average,Comfortable,HIGH,4,Needs Monitoring,Current Delinquency
LN0000656,CUST000026,28,Female,Tamil Nadu,Salaried,55310.0,Personal Loan,643183,533084,18,19.66,34437.16,738.0,61,0,150,509829,Current,Active,0,0,2023-04-03,2028-04-02,False,False,False,True,0.6226,0.9564,0.8288,0.0436,20872.839999999997,1.0,0,0,1,Good,Financially Stressed,No Delinquency,Potential Default,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,High,Limited,MEDIUM,4,Needs Monitoring,High EMI Burden
LN0000230,CUST000428,37,Female,Gujarat,Salaried,59465.0,Home Loan,7476615,7066163,240,15.37,94984.0,781.0,51,75,75,3716260,61-90,Delinquent,0,0,2025-09-30,2029-09-15,False,False,False,True,1.0,0.5259,0.9451,0.4741,0.0,0.2125,189,1,0,Very Good,Financially Stressed,Serious Delinquency,Serious Delinquency,Moderate,Partially Repaid,New Loan,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000592,CUST000153,21,Female,Tamil Nadu,Salaried,74742.0,Personal Loan,73484,67553,60,11.91,1499.61,831.0,5,90,90,46164,61-90,Delinquent,1,0,2021-08-14,2021-09-15,False,False,False,False,0.0201,0.6834,0.9193,0.3166,73242.39,0.0833,55,1,0,Excellent,Comfortable,Serious Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,New Loan,Defaulted,Mostly Approved,Low,Very Comfortable,CRITICAL,6,High Risk,Defaulted
LN0000118,CUST000229,36,Female,Tamil Nadu,Salaried,70456.0,Personal Loan,98096,94191,18,15.89,5915.61,765.0,46,0,120,82712,Current,Active,0,0,2020-06-12,2024-02-11,False,False,False,False,0.084,0.8781,0.9602,0.1219,64540.39,1.0,0,0,1,Very Good,Comfortable,No Delinquency,Potential Default,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Fully Approved,Average,Very Comfortable,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000816,CUST000285,41,Female,Gujarat,Salaried,98871.0,Home Loan,4592444,3170598,300,17.64,47200.23,633.0,61,0,90,646044,Current,Active,0,0,2022-05-28,2027-06-01,False,False,False,True,0.4774,0.2038,0.6904,0.7962,51670.77,0.2033,239,0,1,High Risk,Manageable,No Delinquency,Serious Delinquency,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Partially Approved,High,Very Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000826,CUST000624,41,Male,Uttar Pradesh,Professional,64706.0,Vehicle Loan,1973282,1838431,36,14.12,62940.42,760.0,71,45,150,815269,31-60,Delinquent,0,0,2023-09-11,2029-04-15,False,False,False,True,0.9727,0.4435,0.9317,0.5565,1765.5800000000017,1.0,0,1,0,Very Good,Financially Stressed,Moderate Delinquency,Potential Default,Moderate,Partially Repaid,Completed,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,5,High Risk,Current Delinquency
LN0000999,CUST000470,25,Female,Telangana,Business,26188.0,Personal Loan,128088,110984,12,15.67,10052.35,776.0,35,30,45,96535,1-30,Active,0,0,2020-05-08,2023-02-19,False,False,False,False,0.3839,0.8698,0.8665,0.1302,16135.65,1.0,0,1,0,Very Good,Manageable,Slight Delay,Moderate Delinquency,Very High,Early Repayment Stage,Completed,Currently Delayed,Mostly Approved,Average,Limited,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000391,CUST000198,58,Female,Delhi,Business,59899.0,Personal Loan,95980,95980,18,9.5,5742.21,850.0,29,15,45,78651,1-30,Active,0,0,2022-10-17,2025-01-18,False,False,False,False,0.0959,0.8195,1.0,0.1805,54156.79,1.0,0,1,0,Excellent,Comfortable,Slight Delay,Moderate Delinquency,High,Early Repayment Stage,Completed,Currently Delayed,Fully Approved,Low,Very Comfortable,MEDIUM,3,Needs Monitoring,Healthy Account
LN0000168,CUST000670,48,Female,Karnataka,Self Employed,48506.0,MSME Loan,150000,103820,24,12.58,4915.34,655.0,56,30,30,15645,1-30,Active,0,0,2020-04-13,2024-09-12,False,False,False,False,0.1013,0.1507,0.6921,0.8493,43590.66,1.0,0,1,0,Moderate Risk,Comfortable,Slight Delay,Slight Delay,Low,Mostly Repaid,Completed,Currently Delayed,Partially Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000210,CUST000347,32,Male,Tamil Nadu,Salaried,88528.0,Personal Loan,191503,178706,18,17.07,11323.41,780.0,46,7,45,44745,1-30,Active,0,0,2025-12-09,2029-08-17,False,False,False,True,0.1279,0.2504,0.9332,0.7496,77204.59,1.0,0,1,0,Very Good,Comfortable,Slight Delay,Moderate Delinquency,Low,Mostly Repaid,Completed,Currently Delayed,Mostly Approved,High,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000812,CUST000611,31,Female,Delhi,Salaried,77006.0,Personal Loan,50000,37614,12,10.09,3308.44,697.0,65,0,150,7689,Current,Active,0,0,2022-04-28,2027-08-28,False,False,False,True,0.043,0.2044,0.7523,0.7956,73697.56,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Potential Default,Low,Mostly Repaid,Completed,Recovered From Past Delays,Mostly Approved,Low,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000928,CUST000270,44,Female,Uttar Pradesh,Salaried,46692.0,Personal Loan,713535,490491,48,22.03,15461.44,677.0,11,0,120,242862,Current,Active,0,0,2025-06-01,2026-03-24,False,False,False,False,0.3311,0.4951,0.6874,0.5049,31230.559999999998,0.2292,37,0,1,Moderate Risk,Manageable,No Delinquency,Potential Default,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Partially Approved,Very High,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000904,CUST000272,33,Female,Rajasthan,Business,53569.0,Vehicle Loan,820954,662582,48,13.83,18049.58,673.0,20,30,150,596435,1-30,Active,0,0,2024-02-06,2025-08-28,False,False,False,False,0.3369,0.9002,0.8071,0.0998,35519.42,0.4167,28,1,0,Moderate Risk,Manageable,Slight Delay,Potential Default,Very High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Average,Comfortable,MEDIUM,5,High Risk,High Credit Utilization
LN0000686,CUST000428,46,Male,Rajasthan,Lawyer,0.0,Personal Loan,71257,44986,48,13.56,1219.4,584.0,7,90,90,24495,61-90,Delinquent,1,0,2022-06-05,2022-10-01,True,False,False,False,1.0,0.5445,0.6313,0.4555,0.0,0.1458,41,1,0,High Risk,Financially Stressed,Serious Delinquency,Serious Delinquency,Moderate,Partially Repaid,New Loan,Defaulted,Partially Approved,Average,Financially Tight,CRITICAL,9,Critical,Defaulted
LN0000566,CUST000611,28,Female,Gujarat,Salaried,63672.0,Consumer Durable Loan,55549,37350,12,15.23,3375.2,612.0,69,0,75,16442,Current,Active,0,0,2022-07-01,2028-01-23,False,False,False,True,0.053,0.4402,0.6724,0.5598,60296.8,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,Average,Very Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000870,CUST000665,24,Female,Gujarat,Shop Owner,93324.0,Pers Loan,491011,357625,36,21.98,13654.16,680.0,58,0,120,193926,Current,Active,0,0,2025-09-26,2030-06-03,False,False,False,True,0.1463,0.5423,0.7283,0.4577,79669.84,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Potential Default,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,Very High,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000809,CUST000350,28,Male,Maharashtra,Self Employed,52376.0,Personal Loan,146375,100506,12,16.52,9143.75,695.0,31,45,75,20344,31-60,Delinquent,0,0,2020-04-26,2022-08-28,False,False,False,False,0.1746,0.2024,0.6866,0.7976,43232.25,1.0,0,1,0,Moderate Risk,Comfortable,Moderate Delinquency,Serious Delinquency,Low,Mostly Repaid,Completed,Severely Delinquent,Partially Approved,High,Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000292,CUST000516,47,Female,Karnataka,Business,129595.0,Personal Loan,2,758352,60,16.23,18534.45,759.0,18,90,120,370085,61-90,Delinquent,1,0,2020-03-26,2021-05-26,False,False,True,False,0.143,0.488,379176.0,0.512,111060.55,0.3,42,1,0,Very Good,Comfortable,Serious Delinquency,Potential Default,Moderate,Partially Repaid,Mid Tenure,Defaulted,Fully Approved,High,Very Comfortable,CRITICAL,8,Critical,Defaulted
LN0000203,CUST000096,45,Male,Rajasthan,Professional,74978.0,Consumer Durable Loan,111081,71123,12,8.5,6203.33,582.0,38,0,90,53546,Current,Active,0,0,2023-06-24,2026-06-25,False,False,False,False,0.0827,0.7529,0.6403,0.2471,68774.67,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Low,Very Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000555,CUST000446,21,Female,Gujarat,Self Employed,34631.0,Vehicle Loan,681471,491892,24,22.49,25637.63,520.0,0,0,90,134182,Current,Active,0,0,2025-08-20,2025-08-20,False,False,True,False,0.7403,0.2728,0.7218,0.7272,8993.369999999999,0.0,24,0,1,High Risk,Financially Stressed,No Delinquency,Serious Delinquency,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Partially Approved,Very High,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000374,CUST000322,50,Female,Gujarat,Business,63201.0,Personal Loan,201134,148854,18,20.34,9664.61,678.0,48,0,0,80748,Current,Active,0,0,2023-08-09,2027-06-14,False,False,False,True,0.1529,0.5425,0.7401,0.4575,53536.39,1.0,0,0,0,Moderate Risk,Comfortable,No Delinquency,No Delinquency,Moderate,Partially Repaid,Completed,Always Paid On Time,Partially Approved,Very High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000801,CUST000153,22,Male,Telangana,Salaried,49891.0,Consumer Durable Loan,208527,146833,24,20.16,7484.67,637.0,58,0,75,23212,Current,Active,0,0,2021-03-13,2025-11-11,False,False,False,False,0.15,0.1581,0.7041,0.8419,42406.33,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,Low,Mostly Repaid,Completed,Recovered From Past Delays,Partially Approved,Very High,Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000680,CUST000343,44,Female,Gujarat,Salaried,98830.0,Vehicle Loan,1062453,930485,24,19.66,47203.37,762.0,24,0,0,695562,Current,Active,0,0,2023-12-31,2025-12-05,False,False,False,False,0.4776,0.7475,0.8758,0.2525,51626.63,1.0,0,0,0,Very Good,Manageable,No Delinquency,No Delinquency,High,Early Repayment Stage,Completed,Always Paid On Time,Mostly Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000743,CUST000318,23,Male,Delhi,Employee,75506.0,HL,4673823,3000609,120,21.79,61593.19,527.0,6,0,45,2019354,Current,Active,0,0,2020-02-23,2020-07-21,False,False,False,False,0.8157,0.673,0.642,0.327,13912.809999999998,0.05,114,0,1,High Risk,Financially Stressed,No Delinquency,Moderate Delinquency,Moderate,Early Repayment Stage,New Loan,Recovered From Past Delays,Partially Approved,Very High,Limited,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000520,CUST000442,31,Male,Uttar Pradesh,Salaried,64696.0,Vehicle Loan,99999999,1011400,36,16.88,35998.79,661.0,53,15,30,814897,1-30,Active,0,0,2021-08-02,2021-07-20,False,False,False,False,0.5564,0.8057,0.0101,0.1943,28697.21,1.0,0,1,0,Moderate Risk,Stretched,Slight Delay,Slight Delay,High,Early Repayment Stage,Completed,Currently Delayed,Significantly Reduced,High,Comfortable,MEDIUM,3,Needs Monitoring,Healthy Account
LN0000450,CUST000418,38,Female,Maharashtra,Self Employed,53768.0,Consumer Durable Loan,138635,130170,24,19.37,6585.11,809.0,0,60,60,59476,31-60,Delinquent,0,0,2023-11-17,2023-11-17,False,False,True,False,0.1225,0.4569,0.9389,0.5431,47182.89,0.0,24,1,0,Excellent,Comfortable,Moderate Delinquency,Moderate Delinquency,Moderate,Partially Repaid,New Loan,Severely Delinquent,Mostly Approved,High,Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000105,CUST000247,46,Female,Uttar Pradesh,Salaried,98557.0,Consumer Durable Loan,101092,89190,24,24.56,4740.54,744.0,66,0,15,43903,Current,Active,0,0,2022-10-15,2028-02-16,False,False,False,True,0.0481,0.4922,0.8823,0.5078,93816.46,1.0,0,0,1,Good,Comfortable,No Delinquency,Slight Delay,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Very High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000774,CUST000540,43,Male,Maharashtra,Proprietor,64075.0,Pers Loan,159895,149337,24,18.85,7516.99,773.0,27,180,30,79515,90+,Delinquent,1,1,2024-08-07,2026-09-21,False,False,False,True,0.1173,0.5325,0.934,0.4675,56558.01,1.0,0,1,0,Very Good,Comfortable,Potential Default,Slight Delay,Moderate,Partially Repaid,Completed,Written Off,Mostly Approved,High,Very Comfortable,CRITICAL,11,Critical,Written Off
LN0000161,CUST000484,29,Female,Rajasthan,Self Employed,51030.0,Personal Loan,180653,180449,48,15.41,5059.61,809.0,64,0,150,111095,Current,Active,0,0,2020-05-17,2025-08-17,False,False,False,False,0.0991,0.6157,0.9989,0.3843,45970.39,1.0,0,0,1,Excellent,Comfortable,No Delinquency,Potential Default,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Fully Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000239,CUST000311,38,Female,Telangana,Salaried,116566.0,Personal Loan,191332,148077,36,14.87,5123.72,656.0,8,60,60,139214,31-60,Delinquent,0,0,2020-08-01,2020-12-19,False,False,False,False,0.044,0.9401,0.7739,0.0599,111442.28,0.2222,28,1,0,Moderate Risk,Comfortable,Moderate Delinquency,Moderate Delinquency,Very High,Early Repayment Stage,New Loan,Severely Delinquent,Mostly Approved,Average,Very Comfortable,HIGH,3,Needs Monitoring,Current Delinquency
LN0000423,CUST000602,27,Female,Telangana,Salaried,44489.0,Personal Loan,171651,111541,60,14.78,2640.69,610.0,36,0,75,77176,Current,Active,0,0,2025-04-20,2028-03-07,False,False,False,True,0.0594,0.6919,0.6498,0.3081,41848.31,0.6,24,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Partially Approved,Average,Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000887,CUST000687,21,Male,West Bengal,Business,56465.0,Personal Loan,181076,175571,60,13.48,4038.05,800.0,14,120,120,32553,90+,Delinquent,1,1,2024-07-01,2025-04-11,False,False,False,False,0.0715,0.1854,0.9696,0.8146,52426.95,0.2333,46,1,0,Excellent,Comfortable,Potential Default,Potential Default,Low,Mostly Repaid,New Loan,Written Off,Fully Approved,Average,Very Comfortable,CRITICAL,13,Critical,Written Off
LN0000103,CUST000096,26,Female,Maharashtra,Salaried,28337.0,Consumer Durable Loan,10000,10000,6,12.12,1726.08,810.0,37,0,0,5000,Current,Active,0,0,2021-12-16,2024-12-28,False,False,False,False,0.0609,0.5,1.0,0.5,26610.92,1.0,0,0,0,Excellent,Comfortable,No Delinquency,No Delinquency,Moderate,Partially Repaid,Completed,Always Paid On Time,Fully Approved,Average,Comfortable,LOW,0,Excellent,Healthy Account
